"definition","complex_id","source_records","region","regions","statistical_areas","sections","location_codes","methods","temporal_span_days","spatial_bbox_diameter_km","any_reversed_date","any_uncertain_date","generalized_easting_10km","generalized_northing_10km","crosses_region","crosses_statistical_area","crosses_section","crosses_location_code","mixed_method","temporal_review","spatial_review","review_required","review_reason","support_label"
"complex_1km_3d","hsr_f12f9c80514f29f1",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_5afd63241e04d95b",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_da97064c0d7f59bf",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_36092a145e5ebb5c",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_049881abb7694505",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e810caf670d6ebd9",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_40feeb79baae2a7f",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e06493b36f5f7461",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_927977c94db24de9",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_d376e72b3b055deb",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_c9657a1450b368c4",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_ea20c7c5a6d3f789",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_4125bc2ced6d1f02",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,870,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_68ee7bfa0a0d11d0",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,870,750,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_b0ddd8330cf78778",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,870,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_bb7bfd615dd0d115",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,830,850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_94f8b90d4c832392",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_2e485ca4bccea489",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_864b2895544b01aa",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_5172a8cde1c4a16b",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_76a10f497b3f5024",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_18dcce6d426928e5",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_7a70ecd7a92d4586",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_c95afef74a266055",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e9f40345e20bb7b4",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_890102104188a55f",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_debaa98e01b70c1d",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_4c0157776de668cb",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_d77a43b34db6cb35",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_1921345960f8b46b",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_cf5d509682a5c01c",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_a422a971b0da8180",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e531fa988a20ccba",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_9f1031b4483f5edf",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_a27e1bec2948abfe",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_2ea5215b0a18d21a",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_17ff9ede986ecb04",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_8db8389cd43e690a",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_f85a84f47d103fd9",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_c1243aa78db7f0a5",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_8e8daff5a5626831",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_ac68098e2dd2495c",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_8f58dd6f12b5f541",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_9548de5b5816cc9c",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_6506987742f8e048",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,860,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_bba3e33ba56361fe",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e9431c564f242d2c",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,790,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_bc157e6051f1897a",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,790,850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_99064d4459d627f9",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,790,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_91b2511f1119969b",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,840,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_0ec6662314b85e09",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_08c34490c1ae1053",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_341e2b97cc77a437",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_02aeb3f57657bb1e",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_d504122dc69c0a65",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_3ecd293d651ffde5",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_2c93e76f8095148f",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_dc8a8f4be765578f",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_62f94851a2c34072",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_5613aa34cbb0ba9c",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_146c92abd9062580",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_2c8fba5ce3c38658",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_af921455d826cbd2",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_7f89e42aa1a987a6",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_91966dbdba6c18fe",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,810,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e646b16e5d219a3b",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,810,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_253086a26fc3beed",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_1aa3b2992b214a7d",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_f3b998826da3ed9f",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,810,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_9e118df9a491ff0a",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,820,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_511544a1ee7bdfa3",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_0b29db2fd7a199af",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_487b93bf8db7d800",1,"CC",1,1,1,1,1,,0,FALSE,TRUE,850,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_d1470939dcbb6637",1,"CC",1,1,1,1,0,,0,FALSE,TRUE,850,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_eb3cc5adff167caf",1,"CC",1,1,1,1,0,,0,FALSE,TRUE,860,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_a8694d44c354db99",1,"CC",1,1,1,1,0,,0,FALSE,TRUE,860,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_6cc30c82f8415966",1,"CC",1,1,1,1,0,,0,FALSE,TRUE,840,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_6a23b87d58762f43",1,"CC",1,1,1,1,0,,0,FALSE,TRUE,860,860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_1797b8b413526cc2",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_2c795cc77528357b",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_ff74d67092a7d08e",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_82d6a2d3a4f26d99",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_27d037d5df892ad9",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_5bb74fefd23dac0b",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,610,910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_218ae47b778212fe",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,610,910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_8133ec56d3201a77",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,610,890,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_33738f02df5a9a35",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,610,890,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_ee71588d63157f1b",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,650,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_c10b32efe44b4875",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_bf26838db01d776b",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_ae0f56b12e9e467c",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,650,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_1d9ed1fa59a2bc4a",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_8523aec2248c09ee",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_e61c950be125a603",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_2551496e9a781758",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_32345be833ecc573",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_a3332349fcdb880c",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_1km_3d","hsr_3734ed0b2967a9a8",1,"HG",1,1,1,1,1,,0,FALSE,TRUE,640,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
