"model_id","region","unit_class","outcome","fold","validation_view","prediction_support_rule","n_validation","n_validation_supported","n_validation_unsupported_factor_levels","privacy_suppressed","metric_1_name","metric_1","metric_2_name","metric_2","conditional_observer_or_location_BLUP_used"
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.370571758212245,"brier",0.088782062679644,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.456392091195948,"brier",0.110313408732944,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",437,268,169,FALSE,"rmse_log",1.86261695595645,"mae_log",1.53029712097049,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",299,289,10,FALSE,"rmse_log",1.757329605561,"mae_log",1.40111770208821,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",229,229,0,FALSE,"rmse_log",1.21775018855074,"mae_log",0.959953040532514,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",314,295,19,FALSE,"rmse_log",1.71594304303299,"mae_log",1.38696563566071,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.598078803980428,"brier",0.204349981326352,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.6113552143919,"brier",0.201296228728815,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.609139139039451,"brier",0.21015851633485,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.590266524824679,"brier",0.202077547102505,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",17532,17532,0,FALSE,"rmse_log",1.30862071065107,"mae_log",1.06033770135834,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",21471,21399,72,FALSE,"rmse_log",1.41060656586803,"mae_log",1.15664605822621,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",21393,21393,0,FALSE,"rmse_log",1.45366687368187,"mae_log",1.19379330064928,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",21130,20753,377,FALSE,"rmse_log",1.36798827616563,"mae_log",1.13227762339295,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.369239525600834,"brier",0.111068581779174,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.406465233894918,"brier",0.120661604814663,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.530578270133453,"brier",0.11369997872888,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",1.36312236604274,"brier",0.147095613170472,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",263,249,14,FALSE,"rmse_log",1.87315957472819,"mae_log",1.51050314872016,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",257,257,0,FALSE,"rmse_log",1.49704203985439,"mae_log",1.20005204251037,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",265,209,56,FALSE,"rmse_log",1.33318977696175,"mae_log",1.10189730310977,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",335,155,180,FALSE,"rmse_log",1.50330055498339,"mae_log",1.26220068161265,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.522902412274872,"brier",0.0346099479460418,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",3.31431510057005,"brier",0.198483177157216,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",4.46749216170815,"brier",0.256429686772847,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",7.17777772814182,"brier",0.399999984205898,FALSE
"M08","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.666057323643113,"brier",0.207466368076069,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.753664305760724,"brier",0.266454360563255,FALSE
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.665977354001041,"brier",0.227181208479936,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.30400093629594,"brier",0.352431569396074,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",839,798,41,FALSE,"rmse_log",1.74940545829337,"mae_log",1.40889880770208,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",870,855,15,FALSE,"rmse_log",1.43401902085148,"mae_log",1.16382371063589,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",863,863,0,FALSE,"rmse_log",1.51079857274813,"mae_log",1.244884554216,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",890,822,68,FALSE,"rmse_log",1.71516921675881,"mae_log",1.36563315388519,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46014,46014,0,FALSE,"log_loss",0.338090708939604,"brier",0.0978425110842285,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55643,55394,249,FALSE,"log_loss",0.294289392455624,"brier",0.0829163192031461,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",56973,56973,0,FALSE,"log_loss",0.288181472476111,"brier",0.0810481211530369,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58262,57136,1126,FALSE,"log_loss",0.29555403187604,"brier",0.0815224933812546,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",5251,5251,0,FALSE,"rmse_log",1.1254965818651,"mae_log",0.917296987399955,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",5287,5231,56,FALSE,"rmse_log",1.12242127881763,"mae_log",0.931470620507523,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",5363,5363,0,FALSE,"rmse_log",1.04423856916163,"mae_log",0.851147868818181,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",5294,5146,148,FALSE,"rmse_log",1.08259531070687,"mae_log",0.884200838332743,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2160,1939,221,FALSE,"log_loss",0.196689198860742,"brier",0.0514046169481607,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1789,1789,0,FALSE,"log_loss",0.225785089314194,"brier",0.056945422305242,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2458,2310,148,FALSE,"log_loss",0.250233174391297,"brier",0.0480569292696389,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.622034874233783,"brier",0.0681084645633041,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",115,108,7,FALSE,"rmse_log",1.30225464105503,"mae_log",1.0992244135841,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",108,108,0,FALSE,"rmse_log",1.60487100721323,"mae_log",1.23798807014789,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",111,94,17,FALSE,"rmse_log",1.52038872168384,"mae_log",1.2102253618786,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",151,79,72,FALSE,"rmse_log",1.91735481342778,"mae_log",1.57321027244346,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.506798630434562,"brier",0.0279894911082222,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",2.92737433557444,"brier",0.177056750832465,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",219,138,81,FALSE,"log_loss",2.48856310241291,"brier",0.140755817055877,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,210,0,FALSE,"log_loss",4.38626330699576,"brier",0.247619032032021,FALSE
"M08","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2104,2049,55,FALSE,"log_loss",0.494890576846762,"brier",0.153918108307126,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2077,2039,38,FALSE,"log_loss",0.443760433776085,"brier",0.138108181900957,FALSE
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2645,2639,6,FALSE,"log_loss",0.415787253459464,"brier",0.126593299052326,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.669198322605117,"brier",0.139026642894253,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",304,289,15,FALSE,"rmse_log",1.00167700719741,"mae_log",0.831348375339936,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",252,251,1,FALSE,"rmse_log",1.0264359860523,"mae_log",0.808154988298192,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",308,304,4,FALSE,"rmse_log",1.47340730550778,"mae_log",1.19335449680414,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",338,286,52,FALSE,"rmse_log",1.11169932896069,"mae_log",0.924335326297788,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.119854417253822,"brier",0.0242269226256748,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.134217029752699,"brier",0.0273942879581924,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.156537156398543,"brier",0.0352550844702536,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.130410844913259,"brier",0.0277567665086093,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1084,1084,0,FALSE,"rmse_log",0.98154263490908,"mae_log",0.745122827068512,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1511,1474,37,FALSE,"rmse_log",1.02189144704739,"mae_log",0.776687583628795,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2082,2082,0,FALSE,"rmse_log",0.964290442321536,"mae_log",0.757305130742225,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1665,1610,55,FALSE,"rmse_log",0.927598594509363,"mae_log",0.73415000363026,FALSE
